DX1Cmd
DX2Cmd
DaTmp
HpAlm
HpAlmFltPul
RevVlvCmd
SaFanCmd
SaFanSts
CdMd
ClMd
ClSpt
ClSuMd
FilterChangeAlm
FilterChangeSpt
HighRmTmpAlm
HtMd
HtSbMd
HtSpt
LowRmTmpAlm
OVRTmLeft
OVRTmSpt
OvrdOcc
RmTmp
RmTmpSpt
Comp01Runtime
Comp01RuntimeRst
Comp02Runtime
Comp02RuntimeRst
SaFanRuntime
SaFanRuntimeRst
SaFanAlm
CdMdSpt
ClSuMdSpt
Dx02DelaySpt
DxMinOffSpt
DxMinOnSpt
FilterChngSpt
HtClDb
HtSbMdSpt
RmCO2Spt
RmSptDb
RmTmpHiAlSpt
RmTmpLoAlSpt
SaFanAlDlySpt
SaFanMinOffSpt
SaFanMinOnSpt
WuMdSpt
SpcErr
UnitOcc
WuMd
xOaTmp
xOptStart
xUnitOcc
BypDprPos
CoilVlvPos
EaTmp
MAUSysCmd
RaFanSpd
RaFanSts
RaSmkDet
SaFanSpd
SaFanSts
SaTmp
TmpLlmAlm
BalanceRatio
ClMd
FreezeLockout
FreezeProtect
HiTmpAlm
HtMd
LoTmpAlm
RaFanAlm
RmTmp
SaFanAlm
BypDprFreezeSpt
DehEnaSpt
EaTmpSpt
EaTmpSptDb
FreezeProtectIntervalSpt
HtClDb
OaTmpClgSpt
OaTmpHtgSpt
OaTmpLowSpt
OccClgSpt
OccHtgSpt
SptMaxVFD
SptMinVFD
UnitOcc
xOaTmp
xUnitOcc
Comp01Sts
Comp02Sts
DX1Cmd
DX2Cmd
EntWtrTmp
HpAlm
HpAlmFltPul
HpPmpCmd
HpPmpSts
LvgWtrTmp
RevVlvCmd
CircPmpAlm
Comp01Alm
Comp02Alm
DX02Delay
PmpOnOffDly
DXMinOnSpt
DxMinOffSpt
HtClDb
WtrClgSpt
WtrHtgSpt
UnitOcc
xComp01Alm
xCoolCall
xHeatCall
xLagCall
xMAUSaFanSts
xOaTmp
xUnitOcc
xUnitOccS
DX1Cmd
DX2Cmd
DaTmp
HpAlm
HpAlmFltPul
RevVlvCmd
SaFanCmd
SaFanSts
AllowSldr
CO2Demand
CdMd
CdMdSpt
ClMd
ClSpt
ClSuMd
ClSuMdSpt
DX02Delay
DXMinOnSpt
DmdVtMd
DxMinOffSpt
HtClDb
HtMd
HtSbMd
HtSbMdSpt
HtSpt
MaDprCO2Max
MaTmpLowSpt
MaTmpSpt
OVRTmLeft
OVRTmSpt
OvrdOcc
RmCO2Spt
RmSptDb
RmSptGrphAdj
RmTmp
RmTmpHiAlSpt
RmTmpLoAlSpt
RmTmpSpt
RmTmpSptAdj
RstCount
SaFanAlDlySpt
SaFanAlm
SaFanMinOffSpt
SaFanMinOnSpt
SpcErr
StatOVR
UnitOcc
WuMd
WuMdSpt
xOaTmp
xOptStart
xUnitOcc
DX1Cmd
DX2Cmd
DaTmp
HpAlm
HpAlmFltPul
RevVlvCmd
SaFanCmd
SaFanSts
AllowSldr
CdMd
ClMd
ClSuMd
FilterChangeAlm
FilterChangeSpt
FilterRuntime
HtMd
HtSbMd
OVRTmLeft
OVRTmSpt
OvrdOcc
RmTmp
Comp01Runtime
Comp01RuntimeRst
Comp02Runtime
Comp02RuntimeRst
SaFanRuntime
SaFanRuntimeRst
SecondsToHours
